,n_stars,n_planets,orbital_period_days,planet_radius_earth,planet_mass_earth,equilibrium_temp_k,orbital_eccentricity,semi_major_axis_au,star_temp_k,star_radius_sun,star_mass_sun,star_age_gyr,star_surface_gravity,star_metallicity,dist_from_earth_pc,star_vmag,ra,dec,planet_type,habitable_zone_flag,multi_planet_system,dist_category,star_type,orbital_period_cat
1976,1,1,2.12823928,0.7,0.271,1668.0,0.0,0.03421,6086.0,1.28,1.16,2.88,4.29,0.03,276.323,11.209,286.3385562,48.7442697,Sub-Earth,False,False,Mid(100-500pc),F-type,Short(1-10d)
1977,1,1,7.20283653,3.69,13.2,794.0,0.0,0.0643,5445.0,0.84,0.87,4.68,4.54,-0.1,317.437,13.111,284.0566675,41.5767277,Neptune-like,False,False,Mid(100-500pc),G-type(Sun-like),Short(1-10d)
1978,1,3,5.613580227,1.50066814,2.86,1165.0,0.0,0.05904,6398.0,1.101,1.141,0.25,4.411,-0.14,1058.72,14.948,296.3019792,50.6723115,Super-Earth,False,True,Far(500-2kpc),F-type,Short(1-10d)
1979,1,1,2.20921951,0.82,0.477,1507.0,0.0,0.03281,5869.0,1.07,1.04,4.27,4.4,0.05,644.456,13.842,285.5129496,38.079839,Sub-Earth,False,False,Far(500-2kpc),G-type(Sun-like),Short(1-10d)
1980,1,1,7.017310143,1.82417378,3.98,984.0,0.0,0.0712,6052.0,0.967,0.974,1.9,4.456,-0.26,1291.47,15.455,284.8465476,49.6923412,Mini-Neptune,False,False,Far(500-2kpc),F-type,Short(1-10d)
1981,1,4,26.5841,1.73,3.64,296.0,,0.1346,3655.0,0.455,0.461,,4.77,,75.1703,14.073,70.1493775,25.0098135,Super-Earth,True,True,Nearby(<100pc),M-type(Red Dwarf),Medium(10-100d)
1982,1,1,3.38628,9.916,70.6,1213.76,,,6100.0,1.24,1.09,,3.94,-0.1,1314.53,15.072,78.3391194,16.4141986,Gas Giant,False,False,Far(500-2kpc),F-type,Short(1-10d)
1983,2,1,8.138268,5.7,413.179,850.0,0.0,,5428.0,0.964,1.01,0.045,4.6,0.0,44.0622,8.17,354.9154673,-69.196043,Neptune-like,False,False,Nearby(<100pc),G-type(Sun-like),Short(1-10d)
1984,1,2,92.743711,1.82,3.97,240.0,0.0,0.341,4351.0,0.566,0.596,3.09,4.721,-0.17,468.094,16.216,293.6137413,47.838938,Mini-Neptune,True,True,Mid(100-500pc),K-type,Medium(10-100d)
1985,2,2,18.78425728,2.44,6.53,433.0,0.0,0.1198,4350.0,0.66,0.7,2.88,4.65,0.06,466.084,16.002,295.251187,45.8429537,Mini-Neptune,False,True,Mid(100-500pc),K-type,Medium(10-100d)
1986,2,3,12.7207,5.217,15.2,934.0,0.0061,0.1117,6354.0,1.316,1.165,2.75,4.285,0.11,243.249,10.769,286.6383905,39.4879038,Neptune-like,False,True,Mid(100-500pc),F-type,Medium(10-100d)
1987,1,1,62.1387714,2.63,7.41,524.0,0.0,0.30284,5494.0,0.89,0.93,4.47,4.51,0.05,694.175,14.7121,289.0297232,49.7697034,Mini-Neptune,False,False,Far(500-2kpc),G-type(Sun-like),Medium(10-100d)
1988,1,1,8.74199772,1.66,3.39,924.0,0.0,0.0817,5675.0,0.95,0.96,4.27,4.47,0.01,1122.0,15.707,296.196155,45.6343124,Super-Earth,False,False,Far(500-2kpc),G-type(Sun-like),Short(1-10d)
1989,1,1,4.469757736,2.31,5.95,1103.0,0.0,0.0535,5718.0,0.96,0.98,4.07,4.47,0.01,878.082,14.875,289.2489051,47.6501141,Mini-Neptune,False,False,Far(500-2kpc),G-type(Sun-like),Short(1-10d)
1990,1,2,5.3518,1.82,5.58,1309.0,0.1,0.0565,5775.0,1.25,0.84,13.5,4.224,-0.46,200.394,11.13,59.8903081,21.2985263,Mini-Neptune,False,True,Mid(100-500pc),G-type(Sun-like),Short(1-10d)
1991,1,2,16.79713874,2.33,6.04,503.0,0.0,0.11452,4685.0,0.71,0.75,4.07,4.62,0.02,588.867,15.971,301.7207775,44.4120856,Mini-Neptune,False,True,Far(500-2kpc),K-type,Medium(10-100d)
1992,1,1,1175.0,12.3,4703.8604236,,0.51,2.4,5635.0,1.75,1.09,,4.09,0.28,71.0863,8.01,285.0033888,-69.9450664,Gas Giant,False,False,Nearby(<100pc),G-type(Sun-like),Very-Long(365d+)
1993,1,5,157.072878,3.38,13.0,350.0,0.0,0.586,5594.0,1.3,1.078,5.1,4.247,0.35,391.038,12.775,282.3919451,43.8894167,Mini-Neptune,True,True,Mid(100-500pc),G-type(Sun-like),Long(100-365d)
1994,1,1,7.649710178,1.59887007,3.18,1144.0,0.0,0.084,5855.0,1.613,1.266,3.72,4.125,0.4,538.807,12.062,290.5523552,48.1262575,Super-Earth,False,False,Far(500-2kpc),G-type(Sun-like),Short(1-10d)
1995,1,1,5.868699,1.60826194,3.22,,,,5580.0,0.843154,0.881538,,4.52,-0.25,228.641,12.523,60.3752402,15.6251296,Super-Earth,False,False,Mid(100-500pc),G-type(Sun-like),Short(1-10d)
1996,1,1,4.5195064,13.271456,95.03117,1186.0,,0.05427,5839.0,0.965,1.04,2.5,4.487,0.09,437.495,12.924,26.7932253,3.1329325,Gas Giant,False,False,Mid(100-500pc),G-type(Sun-like),Short(1-10d)
1997,1,1,6.5100253,2.28,5.82,1017.0,0.0,0.0689,5523.0,0.91,0.94,4.47,4.5,0.07,867.271,14.883,282.1113206,42.3545514,Mini-Neptune,False,False,Far(500-2kpc),G-type(Sun-like),Short(1-10d)
1998,1,1,16.84189987,2.84141754,8.45,699.0,0.0,0.1261,5602.0,1.009,0.941,12.3,4.404,0.1,582.942,14.418,299.2502851,43.4103663,Mini-Neptune,False,False,Far(500-2kpc),G-type(Sun-like),Medium(10-100d)
1999,1,1,105.3033148,3.26,10.7,351.0,0.0,0.4238,5637.0,0.91,0.97,2.45,4.51,0.01,914.126,15.171,289.4110582,46.1308443,Mini-Neptune,True,False,Far(500-2kpc),G-type(Sun-like),Long(100-365d)
2000,1,3,56.4159,2.6186448,7.36,535.0,0.0,0.2872,5829.0,1.157,1.05,3.31,4.33259,0.01,1432.61,15.76,294.3385109,50.3365178,Mini-Neptune,False,True,Far(500-2kpc),G-type(Sun-like),Medium(10-100d)
2001,1,1,6.02,2.83,8.4,,,0.0531,3842.0,0.543,0.55,0.48,4.87,0.05,11.9324,9.57,165.6604212,21.9669164,Mini-Neptune,False,False,Nearby(<100pc),K-type,Short(1-10d)
2002,1,1,15.18725932,2.29,5.86,789.0,0.0,0.1183,6177.0,1.24,1.15,2.95,4.32,0.03,944.241,14.765,294.6147908,40.8331158,Mini-Neptune,False,False,Far(500-2kpc),F-type,Medium(10-100d)
2003,2,1,125.4131177,2.49,6.76,266.0,0.0,0.4426,4540.0,0.69,0.74,2.51,4.63,0.1,244.96,14.429,283.3445555,41.2017544,Mini-Neptune,True,False,Mid(100-500pc),K-type,Long(100-365d)
2004,1,1,2.74432452,20.96083,2154.8874,2562.0,0.0,0.04739,8450.0,1.858,1.89,0.6,4.181,-0.059,330.739,9.47,74.5523332,9.9979794,Super-Jupiter,False,False,Mid(100-500pc),A-type,Short(1-10d)
2005,1,4,12.759712,2.6,1.33,633.0,0.0,0.102,5232.0,0.891,0.86,2.45,4.474,0.13,527.321,14.767,294.6679021,43.8532104,Mini-Neptune,False,True,Far(500-2kpc),G-type(Sun-like),Medium(10-100d)
2006,1,3,19.88,1.69,3.5,,0.293,0.141,5845.0,1.16,0.89,8.6,4.39,-0.18,25.4111,6.51,166.9742616,-30.1751383,Super-Earth,False,True,Nearby(<100pc),G-type(Sun-like),Medium(10-100d)
2007,1,1,20.925392,1.3,2.24,729.0,0.0,0.15157,5956.0,1.19,1.09,4.57,4.32,0.09,916.313,14.138,289.1826808,47.8733301,Super-Earth,False,False,Far(500-2kpc),G-type(Sun-like),Medium(10-100d)
2008,2,1,4.2180896,12.273855,327.3649,1721.0,0.168,0.05798,7175.0,1.433,1.461,0.31,4.292,,403.591,11.572,186.7873036,-48.9784105,Gas Giant,False,False,Mid(100-500pc),F-type,Short(1-10d)
2009,1,1,5.6114118,14.616536,178.30263,1604.0,0.0,0.0681,6110.0,2.011,1.337,3.802,3.958,0.06,627.066,12.167,127.3872297,-12.9447683,Super-Jupiter,False,False,Far(500-2kpc),F-type,Short(1-10d)
2010,1,1,0.961939,1.47286006,2.77,1077.0,0.38,0.01575,3690.0,0.578,0.563,,4.665,-0.02,90.5494,14.044,293.8330329,-28.498475,Super-Earth,False,False,Nearby(<100pc),M-type(Red Dwarf),Ultra-Short(<1d)
2011,1,3,20.477912,3.94,14.7,530.0,0.0,0.14,5100.0,0.768,0.887,2.14,4.608,0.3,663.711,15.199,288.6425609,43.0393769,Neptune-like,False,True,Far(500-2kpc),K-type,Medium(10-100d)
2012,1,1,184.771853,2.47,6.66,268.0,0.0,0.6011,5202.0,0.78,0.85,3.31,4.58,-0.07,769.096,15.203,291.6768669,38.8749152,Mini-Neptune,True,False,Far(500-2kpc),G-type(Sun-like),Long(100-365d)
2013,1,2,6.393025,2.274,5.79,,,,5946.0,1.239,0.945,,4.227,-0.257,606.992,13.287,161.7349738,1.9367044,Mini-Neptune,False,True,Far(500-2kpc),G-type(Sun-like),Short(1-10d)
2014,1,5,2.151676,1.5,2.86,1136.0,,0.0308,5106.0,0.78,0.84,,4.58,0.03,327.783,13.848,133.7094899,11.8482712,Super-Earth,False,True,Mid(100-500pc),K-type,Short(1-10d)
2015,1,2,,,,,,18.6,4194.0,1.60711,,0.001,3.65,0.26,158.152,12.025,69.8241791,22.3508662,Unknown,False,True,Mid(100-500pc),K-type,Unknown
2016,1,4,2.89223021,0.65,0.208,1287.0,0.0,0.0387,5564.0,0.99,0.94,8.51,4.41,0.06,399.114,12.734,285.7284757,42.6544651,Sub-Earth,False,True,Mid(100-500pc),G-type(Sun-like),Short(1-10d)
2017,2,1,847.0,13.5,491.68301,,0.061,1.85,4895.0,4.4,1.17,3.8,3.2,-0.06,131.199,7.91,72.5745099,-24.3689282,Gas Giant,False,False,Mid(100-500pc),K-type,Very-Long(365d+)
2018,1,2,8.005777,2.43,6.48,956.0,0.0,0.074,6031.0,0.949,1.067,3.3,4.404,0.0357,833.165,14.357,294.6466171,41.8840952,Mini-Neptune,False,True,Far(500-2kpc),F-type,Short(1-10d)
2019,1,1,4.231306,16.690201,387.7526,1669.0,0.0,0.058,6495.0,1.648,1.4352,1.823,4.187,0.22,411.719,11.467,79.7682532,-71.8955269,Super-Jupiter,False,False,Mid(100-500pc),F-type,Short(1-10d)
2020,1,1,10.60052251,0.96,0.84,987.0,0.0,0.09587,6150.0,1.26,1.13,3.8,4.28,-0.03,506.357,12.407,280.2495197,43.9150665,Sub-Earth,False,False,Far(500-2kpc),F-type,Medium(10-100d)
2021,1,1,4.27103091,1.21,1.92,1108.0,0.0,0.0514,5658.0,0.92,0.94,4.47,4.48,-0.09,792.522,14.597,293.2624215,41.3650155,Super-Earth,False,False,Far(500-2kpc),G-type(Sun-like),Short(1-10d)
2022,1,1,4.33946454,1.67,3.43,1061.0,0.0,0.0497,5500.0,0.9,0.93,5.13,4.5,0.05,704.323,14.933,294.5177291,50.6703927,Super-Earth,False,False,Far(500-2kpc),G-type(Sun-like),Short(1-10d)
2023,1,1,2.4997,12.21781,295.5819,1345.0,0.01,0.035,5241.0,0.98,0.89,12.48,4.41,0.24,428.976,13.69,328.9759206,-14.0684399,Gas Giant,False,False,Mid(100-500pc),G-type(Sun-like),Short(1-10d)
2024,1,2,6.383159135,2.73,7.9,530.0,0.0,0.0562,3757.0,0.576,0.581,6.0,4.681,0.48,320.588,15.642,285.5743032,49.9621218,Mini-Neptune,False,True,Mid(100-500pc),K-type,Short(1-10d)
2025,1,2,2.00541269,0.64,0.196,1216.0,0.0,0.02937,5361.0,0.83,0.87,4.37,4.55,-0.07,515.334,14.018,288.8314251,47.5519753,Sub-Earth,False,True,Far(500-2kpc),G-type(Sun-like),Short(1-10d)
2026,2,1,81.73778,2.215,12.9,417.0,0.21,0.3554,5534.0,0.8717,0.892,5.3,4.51,-0.09,155.956,11.27,297.4865503,49.6233975,Mini-Neptune,False,False,Mid(100-500pc),G-type(Sun-like),Medium(10-100d)
2027,1,6,6.76458,1.511,4.36,782.0,0.062,0.0653,4699.0,0.778,0.81,11.0,4.567,0.11,6.53127,5.56911,348.3372026,57.1696255,Super-Earth,False,True,Nearby(<100pc),K-type,Short(1-10d)
2028,1,6,22.717,1.31,7.3,522.6,0.148,0.1463,4699.0,0.778,0.81,11.0,4.567,0.11,6.53127,5.56911,348.3372026,57.1696255,Super-Earth,False,True,Nearby(<100pc),K-type,Medium(10-100d)
2029,1,6,2247.0,12.7,108.0622,,0.06,3.11,4913.0,0.77,0.794,12.46,4.51,0.08,6.53127,5.56911,348.3372026,57.1696255,Gas Giant,False,True,Nearby(<100pc),K-type,Very-Long(365d+)
2030,1,1,2.377569914,0.624086,0.179,1278.0,0.0,0.03472,5615.0,0.936,1.022,4.9,4.505,0.24,285.312,12.29,294.866924,46.7904816,Sub-Earth,False,False,Mid(100-500pc),G-type(Sun-like),Short(1-10d)
2031,1,3,17.28111,1.84,4.04,425.0,0.0,0.105,4347.0,0.492,0.653,1.2,4.768,0.1179,580.119,16.199,291.8343455,39.3073462,Mini-Neptune,False,True,Far(500-2kpc),K-type,Medium(10-100d)
2032,1,1,13.89961966,2.5,6.8,521.0,0.0,0.1023,4671.0,0.67,0.7,5.75,4.63,-0.19,221.802,13.598,287.2187273,38.8625366,Mini-Neptune,False,False,Mid(100-500pc),K-type,Medium(10-100d)
2033,1,1,562.0,13.3,762.7881768,,0.2,1.4,4153.0,16.2,1.3,4.9,2.1,-0.25,144.49,6.2893,247.8670682,72.6125804,Gas Giant,False,False,Mid(100-500pc),K-type,Very-Long(365d+)
2034,1,1,4.421572182,2.01,4.7,729.0,0.0,0.0471,4299.0,0.68,0.71,8.71,4.62,0.28,318.004,15.315,281.1117588,42.4549698,Mini-Neptune,False,False,Mid(100-500pc),K-type,Short(1-10d)
2035,1,3,11.1726994,1.24,2.07,1019.0,0.0,0.10082,5748.0,1.4,1.05,7.59,4.16,0.09,866.331,13.528,289.6512597,43.8244445,Super-Earth,False,True,Far(500-2kpc),G-type(Sun-like),Medium(10-100d)
2036,1,3,2.53726,1.62,3.26,,,0.035,5413.0,0.86,0.89,,4.522,0.11,181.746,12.415,333.8218395,-14.049857,Super-Earth,False,True,Mid(100-500pc),G-type(Sun-like),Short(1-10d)
2037,1,1,13.2274528,1.68,3.46,867.0,0.0,0.1176,5979.0,1.1,1.08,3.47,4.39,0.04,2006.48,15.142,288.2317293,50.5678345,Super-Earth,False,False,Distant(2k+pc),G-type(Sun-like),Medium(10-100d)
2038,1,1,685.25,12.5,3082.31534,,0.017,1.623,5338.0,2.029,1.207,6.072,3.877,0.25,91.4349,8.26,86.9963141,-8.3280256,Gas Giant,False,False,Nearby(<100pc),G-type(Sun-like),Very-Long(365d+)
2039,1,2,14.51143,1.46,2.73,636.0,0.0,0.11,5376.0,0.792,0.765,1.86,4.57,-0.1,816.559,15.769,291.9600082,44.9000587,Super-Earth,False,True,Far(500-2kpc),G-type(Sun-like),Medium(10-100d)
2040,1,2,33.416423,2.43,6.48,689.0,0.0,0.216,6012.0,1.468,1.145,5.5,4.182,0.1,1042.02,14.134,287.9757213,39.087168,Mini-Neptune,False,True,Far(500-2kpc),F-type,Medium(10-100d)
2041,1,1,3.6511,2.63,7.4,,0.04,0.026,3236.0,0.192,0.178,,5.09,-0.04,10.2525,14.01,333.4324675,-17.6870623,Mini-Neptune,False,False,Nearby(<100pc),M-type(Red Dwarf),Short(1-10d)
2042,1,1,25.85501786,2.59,7.22,637.0,0.0,0.1735,5890.0,1.03,1.02,3.72,4.42,-0.02,1026.49,14.791,292.3159795,42.6262429,Mini-Neptune,False,False,Far(500-2kpc),G-type(Sun-like),Medium(10-100d)
2043,1,1,8.28246,2.44,5.2,1026.0,0.5,0.0792,5672.0,1.117,0.965,8.9,4.3,0.0,326.381,12.38,173.1919022,2.2446794,Mini-Neptune,False,False,Mid(100-500pc),G-type(Sun-like),Short(1-10d)
2044,1,1,140.43,2.13,5.2,202.0,0.45,0.422,3728.0,0.5,0.51,0.8,4.76,-0.14,7.61778,9.05,202.5040424,10.3725387,Mini-Neptune,True,False,Nearby(<100pc),K-type,Long(100-365d)
2045,1,3,26.723,2.6,6.1,781.0,0.04,0.19054,5883.0,1.7,1.21,3.98,4.05,0.1381,477.992,11.671,289.0860607,41.5630224,Mini-Neptune,False,True,Mid(100-500pc),G-type(Sun-like),Medium(10-100d)
2046,1,1,469.63111,3.64,12.9,200.0,0.0,1.12664,5347.0,0.85,0.89,4.9,4.53,0.06,1069.45,15.82,285.3490542,45.5561768,Neptune-like,True,False,Far(500-2kpc),G-type(Sun-like),Very-Long(365d+)
2047,1,1,41.43962808,4.73,20.1,516.0,0.0,0.2288,5327.0,0.87,0.91,4.68,4.53,0.15,2302.45,15.362,295.5549918,49.0172956,Neptune-like,False,False,Distant(2k+pc),G-type(Sun-like),Medium(10-100d)
2048,1,1,65.70459747,3.12424875,9.93,472.0,0.0,0.32704,5918.0,1.043,1.003,2.34,4.403,-0.04,273.946,11.642,283.3748873,43.7883708,Mini-Neptune,False,False,Mid(100-500pc),G-type(Sun-like),Medium(10-100d)
2049,1,2,5.90279,1.28,2.18,948.0,,0.0622,5503.0,0.95,0.92,,4.45,0.07,197.299,11.774,179.9397081,-5.7216879,Super-Earth,False,True,Mid(100-500pc),G-type(Sun-like),Short(1-10d)
2050,1,2,0.5713127,1.676,7.8,2299.0,0.0,0.01314,5578.0,0.99,0.913,7.5,4.408,-0.005,244.59,12.101,13.0800239,10.7947051,Super-Earth,False,True,Mid(100-500pc),G-type(Sun-like),Ultra-Short(<1d)
2051,2,4,4.3931539,1.718,3.6,918.0,0.0,0.04825,4884.0,0.749,0.777,7.1,4.579,0.02,341.908,14.284,292.6585253,38.3455558,Super-Earth,False,True,Mid(100-500pc),K-type,Short(1-10d)
2052,1,3,29.393195,2.66,7.56,698.0,0.03,0.2,6106.0,1.359,1.248,2.69,4.265,0.2142,352.794,11.746,285.1899439,46.0280596,Mini-Neptune,False,True,Mid(100-500pc),F-type,Medium(10-100d)
2053,1,2,224.77833,7.0840758,222.4798849,352.2,0.176,0.751,5914.0,1.145,1.118,3.4,4.369,0.237,657.223,13.543,291.653163,44.6882613,Gas Giant,True,True,Far(500-2kpc),G-type(Sun-like),Long(100-365d)
2054,1,1,52.75875577,8.89,58.6,540.0,0.0,0.2944,5954.0,1.13,1.09,3.63,4.37,0.09,1712.12,15.235,288.435718,43.7634712,Gas Giant,False,False,Far(500-2kpc),G-type(Sun-like),Medium(10-100d)
2055,1,3,55.661,2.34,6.1,219.6,,0.204,3505.0,0.337,0.342,,4.94,-0.12,9.44181,10.91,144.0074644,-21.6650634,Mini-Neptune,True,True,Nearby(<100pc),M-type(Red Dwarf),Medium(10-100d)
2056,1,2,11.903515,2.56,7.08,827.0,0.0,0.105,6064.0,1.01,0.969,3.39,4.472,0.04,1312.34,15.225,289.553232,43.876116,Mini-Neptune,False,True,Far(500-2kpc),F-type,Medium(10-100d)
2057,1,1,3.0652907,13.540472,314.6517,1571.0,0.0,0.04403,6229.0,1.204,1.212,1.745,4.359,0.15,539.36,12.959,166.3187996,-34.1227453,Gas Giant,False,False,Far(500-2kpc),F-type,Short(1-10d)
2058,1,1,3.3769848,9.52765,47.03884,1479.0,0.0,0.0451,5638.0,1.34,1.076,5.952,4.218,0.27,327.602,11.98,311.673345,-41.8209828,Gas Giant,False,False,Mid(100-500pc),G-type(Sun-like),Short(1-10d)
2059,1,3,3.282807,1.1,1.37,1467.0,0.0,0.042,5977.0,0.911,1.033,8.51,4.479,0.1111,1265.61,14.701,294.1378921,42.3704075,Super-Earth,False,True,Far(500-2kpc),G-type(Sun-like),Short(1-10d)
2060,1,2,3.471149,4.51,18.5,939.3,0.07,0.03784,3840.6,0.542,0.571,,4.68275,,182.536,15.748,169.117028,-3.9754405,Neptune-like,False,True,Mid(100-500pc),K-type,Short(1-10d)
2061,1,1,3.705989551,2.67,7.61,1281.0,0.0,0.0469,6068.0,1.16,1.11,3.24,4.35,0.02,2097.12,14.723,293.7084179,41.6151084,Mini-Neptune,False,False,Distant(2k+pc),F-type,Short(1-10d)
2062,1,1,4.577020168,1.3904994,2.51,567.0,0.0,0.0436,3805.0,0.497,0.526,5.83,4.767,-0.1,270.854,16.367,288.8744026,51.1542215,Super-Earth,False,False,Mid(100-500pc),K-type,Short(1-10d)
2063,1,1,3.9228038,12.520453,117.27927,852.9,0.088,0.04269,4512.0,0.6564,0.674,8.1,4.633,-0.113,300.67,14.602,287.4844021,-49.6649424,Gas Giant,False,False,Mid(100-500pc),K-type,Short(1-10d)
2064,1,5,22.407704,1.27,2.15,319.0,0.0,0.11,3788.0,0.472,0.478,4.0,4.77,-0.28,177.594,15.138,298.652736,43.9549884,Super-Earth,True,True,Mid(100-500pc),K-type,Medium(10-100d)
2065,1,1,3.822220087,1.17563613,1.74,601.0,0.0,0.0385,3729.0,0.514,0.52,,4.733,0.06,344.337,16.113,292.7376545,42.0147792,Super-Earth,False,False,Mid(100-500pc),K-type,Short(1-10d)
2066,1,1,35.61760587,5.27,24.1,456.0,0.0,0.1916,5096.0,0.78,0.82,4.79,4.58,-0.03,3347.16,15.595,288.4165196,41.0298175,Neptune-like,False,False,Distant(2k+pc),K-type,Medium(10-100d)
2067,1,1,,30.2643,3496.0,2200.0,,330.0,4371.0,0.27,0.33,0.001,4.00103,,134.846,13.98,67.4231674,26.5493897,Super-Jupiter,False,False,Mid(100-500pc),K-type,Unknown
2068,1,5,26.915,2.24,5.63,,0.081,0.1784,5576.0,1.158,1.046,7.3,4.33,0.343,26.7909,6.86,228.8103897,-70.5203328,Mini-Neptune,False,True,Nearby(<100pc),G-type(Sun-like),Medium(10-100d)
2069,1,3,41.78,2.34,6.07,,0.0,0.189,3726.0,0.5,0.52,8.38,4.75,-0.13,18.1459,10.844,259.0020507,11.0561751,Mini-Neptune,False,True,Nearby(<100pc),K-type,Medium(10-100d)
2070,1,1,30.014,14.2,162.09248757,,0.054,0.17,4352.0,0.750378,0.72,,4.52002,,31.9043,9.82,18.495343,16.4942738,Gas Giant,False,False,Nearby(<100pc),K-type,Medium(10-100d)
2071,1,1,6.77408868,2.67,7.61,1058.0,0.0,0.0741,5985.0,1.11,1.08,3.55,4.38,0.04,1278.96,15.478,293.1444017,46.6662155,Mini-Neptune,False,False,Far(500-2kpc),G-type(Sun-like),Short(1-10d)
2072,2,1,3.1316666,8.9672,77.23269,954.6,0.162,0.03769,4546.0,0.7152,0.7279,11.97,4.5909,0.186,263.609,14.226,288.6720048,-59.5793505,Gas Giant,False,False,Mid(100-500pc),K-type,Short(1-10d)
2073,1,1,4.1480467,8.574885,112.19399,834.8,0.071,0.04515,4405.0,0.6977,0.7133,10.5,4.6036,0.208,324.413,14.988,6.6135927,-56.3442798,Gas Giant,False,False,Mid(100-500pc),K-type,Short(1-10d)
2074,1,1,7.3279474,8.0973816,39.855882,739.3,0.013,0.066517,4656.1,0.7214,0.7311,12.17,4.5853,0.099,127.589,12.324,339.0258401,-17.0003046,Gas Giant,False,False,Mid(100-500pc),K-type,Short(1-10d)
2075,1,2,2.240508,1.06,1.2,837.0,0.0,0.027,4204.0,0.52,0.587,3.31,4.743,-0.23,384.938,15.81,290.825835,44.1838993,Super-Earth,False,True,Mid(100-500pc),K-type,Short(1-10d)
2076,1,2,56.7771,3.26817741,10.7,491.0,0.0,0.29798,5816.0,1.0783,1.05,1.07,4.39378,0.22,1364.53,15.273,287.4776359,46.1411685,Mini-Neptune,False,True,Far(500-2kpc),G-type(Sun-like),Medium(10-100d)
2077,1,1,3.5827463,1.79,3.86,1064.0,0.0,0.0445,5538.0,0.91,0.94,4.37,4.5,0.08,944.465,16.326,296.1589897,44.5630457,Mini-Neptune,False,False,Far(500-2kpc),G-type(Sun-like),Short(1-10d)
2078,1,1,1.302000046,1.73447868,3.66,1344.0,0.0,0.0215,4948.0,0.816,0.782,10.9,4.508,0.14,848.76,15.621,295.9091695,51.3478777,Super-Earth,False,False,Far(500-2kpc),K-type,Short(1-10d)
2079,1,2,5.968734,3.42,11.6,1251.0,0.0,0.069,6142.0,1.454,1.198,3.16,4.196,0.07,955.168,13.744,294.7420605,43.5367842,Mini-Neptune,False,True,Far(500-2kpc),F-type,Short(1-10d)
2080,1,1,9.328619957,2.05124311,4.86,806.0,0.0,0.0856,5749.0,0.864,0.961,,4.547,-0.1,1320.38,15.486,289.1041643,41.6901138,Mini-Neptune,False,False,Far(500-2kpc),G-type(Sun-like),Short(1-10d)
2081,1,1,2.2554477,12.172974,251.40353,1715.0,0.0,0.03524,5880.0,1.288,1.147,4.7,4.278,0.24,407.84,12.355,16.7786879,-75.1989452,Gas Giant,False,False,Mid(100-500pc),G-type(Sun-like),Short(1-10d)
2082,1,1,133.60001,13.4,622.9468,,0.04,0.54,4835.0,11.02,0.67,4.5,2.18,-0.57,182.192,6.98656,34.7480718,85.7365329,Gas Giant,False,False,Mid(100-500pc),K-type,Long(100-365d)
2083,1,1,9.08237046,1.4,2.54,734.0,0.0,0.0815,5188.0,0.81,0.85,4.9,4.56,0.01,854.28,15.656,286.6041816,42.4403309,Super-Earth,False,False,Far(500-2kpc),K-type,Short(1-10d)
2084,1,2,0.646716,0.4,0.0364,,,,5456.75,1.022,0.974,4.27,4.42,0.05,802.672,14.429,295.8065515,50.9097521,Sub-Earth,False,True,Far(500-2kpc),G-type(Sun-like),Ultra-Short(<1d)
2085,1,3,89.9,9.32,63.5656814,,0.191,0.452,5025.4,4.17,1.52,2.72,3.375,0.06,121.375,7.96,76.8980559,-13.9863374,Gas Giant,False,True,Mid(100-500pc),K-type,Medium(10-100d)
2086,1,1,4.7329,1.11948901,1.46,957.0,0.0,0.0529,5473.19,0.987155,0.96,0.5,4.43157,-0.0347,791.175,14.762,293.6193001,46.4134015,Super-Earth,False,False,Far(500-2kpc),G-type(Sun-like),Short(1-10d)
2087,1,1,4.43527,11.99363,921.707,1448.0,0.06,0.058,6330.0,1.38,1.34,0.96,4.37,0.31,609.128,12.868,141.9206435,-19.3476477,Gas Giant,False,False,Far(500-2kpc),F-type,Short(1-10d)
2088,2,1,3.506195,11.903958,212.31044,1006.0,0.0,0.0423,5052.0,0.722,0.822,1.02,4.636,-0.025,100.848,11.496,222.2100773,22.1526136,Gas Giant,False,False,Mid(100-500pc),K-type,Short(1-10d)
2089,1,2,1.008035,1.745,8.83,2128.0,0.0,0.02012,5978.0,1.1011,1.068,3.8,4.3827,-0.04,48.0883,7.95,338.9837166,-59.864829,Super-Earth,False,True,Nearby(<100pc),G-type(Sun-like),Short(1-10d)
2090,1,1,19.79191978,2.27,5.77,736.0,0.0,0.15336,6092.0,1.15,1.11,3.31,4.36,-0.01,1331.92,14.294,287.3821348,49.4524247,Mini-Neptune,False,False,Far(500-2kpc),F-type,Medium(10-100d)
2091,1,1,35.45533,9.157753,109.33352,435.0,0.13,0.201,5050.0,0.832,0.862,3.9,4.5,0.22,190.422,12.456,23.5214497,-14.4191493,Gas Giant,False,False,Mid(100-500pc),K-type,Medium(10-100d)
2092,1,1,13.2406,10.87,874.0,600.0,0.53,0.1055,5075.0,0.79,0.89,3.0,4.65,0.26,338.386,15.293,291.0636813,0.7460143,Gas Giant,False,False,Mid(100-500pc),K-type,Medium(10-100d)
2093,1,1,3.49151,5.05,26.78,767.0,0.057,0.0391,3980.0,0.6243,0.646,7.1,4.657,0.25,60.798,12.39,120.6116787,64.7971531,Neptune-like,False,False,Nearby(<100pc),K-type,Short(1-10d)
